Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6365471e5370a124da7fd0ce,60b248c15f0283f2beac486d,APPROVED,2022-11-04T17:08:48.740000Z,2022-11-04T17:10:59.149000Z,2022-11-08T19:59:47.464000,2022-11-04T17:11:00.883979Z,131,C4DAS9DL,40,20,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6365481948b8f240e9a5873a,612ea863f9f13cef59a0dd99,APPROVED,2022-11-04T17:13:00.692000Z,2022-11-04T17:14:47.919000Z,2022-11-08T20:00:07.928000,2022-11-04T17:14:49.191249Z,108,C4DAS9DL,1388,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
636548913db1520f2e596828,5f8540198cda9f2191682047,APPROVED,2022-11-04T17:15:00.308000Z,2022-11-04T17:16:00.242000Z,2022-11-08T20:00:08.037000,2022-11-04T17:16:00.834375Z,60,C4DAS9DL,168,24,Female,White,United States,United States,United States,English,No,Part-Time
636548d1451fbf02365388ed,60fde1373528bb0609bd16b8,APPROVED,2022-11-04T17:16:22.322000Z,2022-11-04T17:19:03.577000Z,2022-11-08T20:00:08.146000,2022-11-04T17:19:03.969841Z,162,C4DAS9DL,540,21,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
636548f7f1dd90bbeb843dc4,61411975e7331decabf1db1c,APPROVED,2022-11-04T17:16:44.355000Z,2022-11-04T17:18:39.942000Z,2022-11-08T19:59:47.554000,2022-11-04T17:18:40.397469Z,116,C4DAS9DL,860,35,Male,Asian,India,United States,India,English,DATA_EXPIRED,DATA_EXPIRED
6365494e648b922d140566e5,61670b499c1bc22ba3a7b588,APPROVED,2022-11-04T17:18:10.895000Z,2022-11-04T17:20:00.126000Z,2022-11-08T19:59:47.644000,2022-11-04T17:20:00.947217Z,110,C4DAS9DL,474,46,Male,White,United States,United States,United States,English,No,Full-Time
636552443c493c89f7749b09,633ca231a0f680acc10ca356,APPROVED,2022-11-04T17:56:25.876000Z,2022-11-04T17:57:59.737000Z,2022-11-08T19:59:47.735000,2022-11-04T17:58:00.104244Z,94,C4DAS9DL,40,47,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6365527bb2fd3e70a4999fca,5a0a03fa074b190001251b3c,APPROVED,2022-11-04T17:57:16.929000Z,2022-11-04T17:59:05.393000Z,2022-11-08T19:59:47.824000,2022-11-04T17:59:06.894497Z,109,C4DAS9DL,2697,33,Male,White,United States,United States,United States,English,No,Full-Time
636552c1559f637438d03c00,5c3471a13ce2c80001115cf0,APPROVED,2022-11-04T17:58:29.492000Z,2022-11-04T17:59:41.782000Z,2022-11-08T20:00:08.255000,2022-11-04T17:59:44.197214Z,73,C4DAS9DL,704,32,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636552f6a0bd68a6092c9363,5d90c4fadf90b6001549561e,APPROVED,2022-11-04T17:59:21.806000Z,2022-11-04T18:01:02.215000Z,2022-11-08T20:00:08.367000,2022-11-04T18:01:02.586012Z,101,C4DAS9DL,2158,53,Female,White,United States,United States,United States,English,No,Full-Time
636553251c966fa01f19d472,5dd0952dade46216691820cc,APPROVED,2022-11-04T18:00:16.830000Z,2022-11-04T18:03:18.201000Z,2022-11-08T20:00:08.479000,2022-11-04T18:03:18.963359Z,182,C4DAS9DL,973,82,Female,White,United States,United States,Norway,English,DATA_EXPIRED,DATA_EXPIRED
63655333e5ba58a271819dd8,60fe2901cd9b6b9ee71849ee,APPROVED,2022-11-04T18:00:38.229000Z,2022-11-04T18:02:52.747000Z,2022-11-08T19:59:47.911000,2022-11-04T18:02:53.170573Z,135,C4DAS9DL,108,21,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365536f0851551a5d2c9396,62695575c92e508d9232fd1a,REJECTED,2022-11-04T18:01:41.043000Z,2022-11-04T18:11:14.338000Z,2022-11-05T15:14:58.923000Z,2022-11-04T18:11:16.253000Z,574,C4DAS9DL,1146,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63655468f7d03f3ad341ae76,614eadc7ee77ba0dc503cd03,APPROVED,2022-11-04T18:06:41.922000Z,2022-11-04T18:08:16.136000Z,2022-11-08T19:59:48,2022-11-04T18:08:16.617716Z,95,C4DAS9DL,1478,44,Male,White,United States,United States,United States,English,No,Full-Time
636554ef51e1be3566f98588,5a349be43e523d000194399e,APPROVED,2022-11-04T18:07:46.608000Z,2022-11-04T18:14:05.496000Z,2022-11-08T19:59:48.088000,2022-11-04T18:14:05.937746Z,379,C4DAS9DL,494,30,Male,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655506061aff4be2fdf33a,583f080a164cd30001c347ea,APPROVED,2022-11-04T18:08:09.014000Z,2022-11-04T18:09:28.129000Z,2022-11-08T19:59:48.177000,2022-11-04T18:09:28.867662Z,80,C4DAS9DL,1295,38,Male,White,United States,United States,United States,English,No,Full-Time
6365555c03b5603092f985a2,5d9bc269f371b8028c8f52b9,APPROVED,2022-11-04T18:09:34.907000Z,2022-11-04T18:12:06.848000Z,2022-11-08T19:59:48.271000,2022-11-04T18:12:07.209796Z,152,C4DAS9DL,1781,21,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
636555d6449bbf76ebbc6aed,5ff792bdc0091e494e352e9b,APPROVED,2022-11-04T18:11:41.313000Z,2022-11-04T18:13:33.136000Z,2022-11-08T20:00:08.620000,2022-11-04T18:13:33.589671Z,112,C4DAS9DL,605,34,Female,White,South Africa,United States,South Africa,English,No,Part-Time
636555f4abacf7c4ff2a66bc,611eb4e2eb8483596b39d46b,REJECTED,2022-11-04T18:12:04.732000Z,2022-11-04T18:14:32.087000Z,2022-11-05T15:15:24.194000Z,2022-11-04T18:14:33.333000Z,148,C4DAS9DL,444,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
636556431bd10a55dd2d1b47,5bc3b13fa36d7100013f4b62,APPROVED,2022-11-04T18:13:27.236000Z,2022-11-04T18:15:43.973000Z,2022-11-08T20:00:08.738000,2022-11-04T18:15:44.354407Z,137,C4DAS9DL,969,27,Female,Black,Gambia,United States,Gambia,English,No,Full-Time
6365565fed2ef9344e936c08,6100489a9ac28a5218238157,APPROVED,2022-11-04T18:13:54.891000Z,2022-11-04T18:15:17.931000Z,2022-11-08T19:59:48.360000,2022-11-04T18:15:18.278672Z,84,C4DAS9DL,321,21,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
63655687b8ee676ec739f4aa,5f6cefecb8137d13565d8c33,APPROVED,2022-11-04T18:14:34.865000Z,2022-11-04T18:15:52.036000Z,2022-11-08T20:00:08.857000,2022-11-04T18:15:52.429023Z,78,C4DAS9DL,1215,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6365568b97ac5609742d8409,5859285b73f2620001c21bb8,APPROVED,2022-11-04T18:14:38.729000Z,2022-11-04T18:17:08.539000Z,2022-11-08T20:00:08.972000,2022-11-04T18:17:09.030510Z,150,C4DAS9DL,2112,30,Female,White,United States,United States,United States,English,No,Full-Time
636556ba99a58b6e592f6d77,5c0fdcfd3481220001de3039,APPROVED,2022-11-04T18:15:27.186000Z,2022-11-04T18:19:17.538000Z,2022-11-08T20:00:09.091000,2022-11-04T18:19:17.978624Z,231,C4DAS9DL,1230,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636556fa4d130f19d0a5aac5,60b62f3f405ea95e4b988ff9,APPROVED,2022-11-04T18:16:32.156000Z,2022-11-04T18:22:49.935000Z,2022-11-08T19:59:48.452000,2022-11-04T18:22:51.035409Z,378,C4DAS9DL,642,66,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655705b23f299610843d6d,5fecf6e660d5fba3b127a9c4,APPROVED,2022-11-04T18:16:39.703000Z,2022-11-04T18:17:39.452000Z,2022-11-08T19:59:48.543000,2022-11-04T18:17:39.826971Z,60,C4DAS9DL,1862,25,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
63655706d8b0176e1230795f,614ee5e28a2f0a07d4d639dd,APPROVED,2022-11-04T18:17:42.265000Z,2022-11-04T18:21:12.191000Z,2022-11-08T20:00:09.205000,2022-11-04T18:21:12.531076Z,210,C4DAS9DL,1295,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655742ef72594dd6086903,5c227a64da51990001e1e0a2,APPROVED,2022-11-04T18:17:41.542000Z,2022-11-04T18:19:25.337000Z,2022-11-08T19:59:48.631000,2022-11-04T18:19:25.836800Z,104,C4DAS9DL,2765,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655761fbd29f53fd5064f7,5f55bbd5fc189099844bd057,APPROVED,2022-11-04T18:18:14.064000Z,2022-11-04T18:20:05.920000Z,2022-11-08T20:00:09.316000,2022-11-04T18:20:06.233877Z,112,C4DAS9DL,839,27,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365576e52693d51205bbd3f,5c7f2dc436ad0a00110bb122,APPROVED,2022-11-04T18:18:27.140000Z,2022-11-04T18:20:05.323000Z,2022-11-08T19:59:48.718000,2022-11-04T18:20:05.753731Z,99,C4DAS9DL,3088,37,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
6365577cb155a30c530dc55d,6151b89467485c945659f055,APPROVED,2022-11-04T18:18:40.989000Z,2022-11-04T18:21:43.188000Z,2022-11-08T20:00:09.429000,2022-11-04T18:21:43.529576Z,183,C4DAS9DL,134,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636557b2abee334f3f1dffd7,6174b5852985c94f3684a05d,APPROVED,2022-11-04T18:19:34.679000Z,2022-11-04T18:23:43.822000Z,2022-11-08T19:59:48.806000,2022-11-04T18:23:44.177783Z,250,C4DAS9DL,198,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
636557bb0648a7698c5388a9,614e8729fb12a3f553e70066,APPROVED,2022-11-04T18:19:45.122000Z,2022-11-04T18:23:50.328000Z,2022-11-08T20:00:09.542000,2022-11-04T18:23:51.433122Z,246,C4DAS9DL,247,50,Female,White,United States,United States,United States,English,No,Full-Time
636557f1582bd225771dffa3,5a0a30d90fff620001a6c16d,APPROVED,2022-11-04T18:20:36.432000Z,2022-11-04T18:21:57.973000Z,2022-11-08T19:59:48.897000,2022-11-04T18:21:58.412578Z,82,C4DAS9DL,1378,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636558110648a7698c5388bc,616faf3ab8c53e7a73a5dea5,APPROVED,2022-11-04T18:21:09.021000Z,2022-11-04T18:22:32.377000Z,2022-11-08T20:00:09.677000,2022-11-04T18:22:32.806758Z,84,C4DAS9DL,1427,22,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63655849a277789ece19d4b3,610769f26a925fec975759ff,APPROVED,2022-11-04T18:27:13.705000Z,2022-11-04T18:29:04.379000Z,2022-11-08T20:00:09.827000,2022-11-04T18:29:04.810300Z,111,C4DAS9DL,326,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365584c97ac5609742d8442,5bb97572636c800001d60ccf,APPROVED,2022-11-04T18:22:10.471000Z,2022-11-04T18:24:49.901000Z,2022-11-08T20:00:09.935000,2022-11-04T18:24:50.283157Z,160,C4DAS9DL,44,29,Female,White,United States,United States,United States,English,No,Part-Time
63655857f5eebb33bded0446,6101bb1f660cef21e0ed290e,APPROVED,2022-11-04T18:22:17.790000Z,2022-11-04T18:22:56.279000Z,2022-11-08T20:00:10.051000,2022-11-04T18:22:56.812468Z,39,C4DAS9DL,1358,21,Female,White,United States,United States,United States,English,Yes,Part-Time
63655873bee88226b2ed0459,627291bbdfcd4d5c0120cf80,APPROVED,2022-11-04T18:22:49.869000Z,2022-11-04T18:24:37.211000Z,2022-11-08T19:59:48.986000,2022-11-04T18:24:37.737512Z,108,C4DAS9DL,266,47,Male,Asian,Taiwan,United States,Taiwan,English,No,DATA_EXPIRED
6365587951918eff505bbcb0,6361ef7a251575ee159c95a8,APPROVED,2022-11-04T18:22:54.961000Z,2022-11-04T18:25:15.046000Z,2022-11-08T19:59:49.078000,2022-11-04T18:25:15.461731Z,141,C4DAS9DL,0,30,Male,Asian,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365587ad36fed269e0566c3,5bf465a2f35e0c00010178af,APPROVED,2022-11-04T18:23:27.113000Z,2022-11-04T18:24:50.390000Z,2022-11-08T19:59:49.165000,2022-11-04T18:24:50.873655Z,84,C4DAS9DL,1568,36,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
636558a2d35154242cbc6a7d,60fdf104935a0ef0e93762b0,APPROVED,2022-11-04T18:23:33.639000Z,2022-11-04T18:24:35.274000Z,2022-11-08T20:00:10.160000,2022-11-04T18:24:35.723732Z,62,C4DAS9DL,632,30,Female,White,United States,United States,Ireland,English,No,Full-Time
636558c30a23b7cab15ee741,636182d3f52ff78fc3f7de50,APPROVED,2022-11-04T18:24:09.245000Z,2022-11-04T18:25:42.452000Z,2022-11-08T19:59:49.253000,2022-11-04T18:25:43.559719Z,94,C4DAS9DL,5,27,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636558d3a5f21bdf3b2c9363,633710a48d16347ec1213495,APPROVED,2022-11-04T18:24:45.046000Z,2022-11-04T18:26:24.209000Z,2022-11-08T19:59:49.344000,2022-11-04T18:26:24.616595Z,100,C4DAS9DL,19,30,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
636558ee163a0085ebf46419,60036bc7542fe90b78ec1ba4,APPROVED,2022-11-04T18:24:50.027000Z,2022-11-04T18:26:32.318000Z,2022-11-08T19:59:49.436000,2022-11-04T18:26:32.776656Z,103,C4DAS9DL,113,20,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
636558f44a4ec8d139217a01,6273e74790a5c7b39756a5bc,APPROVED,2022-11-04T18:24:54.524000Z,2022-11-04T18:27:09.551000Z,2022-11-08T19:59:49.525000,2022-11-04T18:27:13.707801Z,136,C4DAS9DL,274,20,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
636558f73c42b2f614596806,5dcae5f05b73eb7c6150d33f,APPROVED,2022-11-04T18:24:58.953000Z,2022-11-04T18:26:43.074000Z,2022-11-08T20:00:10.265000,2022-11-04T18:26:43.554603Z,105,C4DAS9DL,3003,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6365592003513d061f1dffc2,59c3f1de8e6ea10001f7b9f4,APPROVED,2022-11-04T18:28:10.461000Z,2022-11-04T18:29:05.064000Z,2022-11-08T19:59:49.610000,2022-11-04T18:29:05.466914Z,55,C4DAS9DL,2343,29,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
63655986a32a864f591dff6d,632d780b81903882cb3cd2ea,APPROVED,2022-11-04T18:27:23.416000Z,2022-11-04T18:28:50.324000Z,2022-11-08T19:59:49.698000,2022-11-04T18:28:51.281139Z,87,C4DAS9DL,8,29,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63655996fc2b3c1efe843dd8,63653f935faf902ef037e526,APPROVED,2022-11-04T18:27:35.996000Z,2022-11-04T18:29:50.913000Z,2022-11-08T19:59:49.788000,2022-11-04T18:29:51.268651Z,135,C4DAS9DL,7,23,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
636559afd53591b8cd39f44c,5662218473ac8700058095b1,APPROVED,2022-11-04T18:28:04.244000Z,2022-11-04T18:30:12.930000Z,2022-11-08T19:59:49.875000,2022-11-04T18:30:13.507240Z,129,C4DAS9DL,3859,64,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636559e90221832d1c5ee734,62029964ef1cb18a1337c459,APPROVED,2022-11-04T18:29:00.735000Z,2022-11-04T18:30:15.535000Z,2022-11-08T20:00:10.377000,2022-11-04T18:30:15.952660Z,75,C4DAS9DL,218,33,Female,Mixed,Japan,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655a157159e5888cc7c138,60dfc07ddcd24dcc266d8690,APPROVED,2022-11-04T18:29:44.833000Z,2022-11-04T18:31:17.828000Z,2022-11-08T19:59:49.961000,2022-11-04T18:31:18.266602Z,93,C4DAS9DL,135,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655a24d4adc9ee8998ee44,614e088cf42a096eee875324,APPROVED,2022-11-04T18:29:59.857000Z,2022-11-04T18:33:20.508000Z,2022-11-08T19:59:50.052000,2022-11-04T18:33:20.965722Z,201,C4DAS9DL,1095,34,Male,White,United States,United States,United States,English,No,Full-Time
63655a377d29b7b63c5173cc,5c3affca11b5a4000154f997,APPROVED,2022-11-04T18:30:18.030000Z,2022-11-04T18:31:33.317000Z,2022-11-08T20:00:10.488000,2022-11-04T18:31:33.700801Z,76,C4DAS9DL,285,31,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
63655a39ffacf6b4af41aeae,622a24163ab4c46804399b02,APPROVED,2022-11-04T18:30:22.805000Z,2022-11-04T18:32:29.690000Z,2022-11-08T20:00:10.609000,2022-11-04T18:32:30.031139Z,127,C4DAS9DL,1099,54,Female,White,United States,United States,United States,English,No,Full-Time
63655a4090c6119681e4fed0,62f57b03f56513c58f1cf1d1,APPROVED,2022-11-04T18:30:29.049000Z,2022-11-04T18:32:23.637000Z,2022-11-08T19:59:50.139000,2022-11-04T18:32:24.000159Z,115,C4DAS9DL,233,27,Male,Black,United States,United States,United States,English,Yes,Due to start a new job within the next month
63655a76cd0261add32d8462,55ba244bfdf99b13f63baf7f,APPROVED,2022-11-04T18:31:21.585000Z,2022-11-04T18:32:32.355000Z,2022-11-08T19:59:50.385000,2022-11-04T18:32:32.797746Z,71,C4DAS9DL,198,35,Male,White,United States,United States,United States,English,No,Full-Time
63655a97175202274d41ae97,611955757518564c97288f99,APPROVED,2022-11-04T18:31:56.169000Z,2022-11-04T18:33:23.475000Z,2022-11-08T20:00:10.728000,2022-11-04T18:33:24.556227Z,88,C4DAS9DL,195,24,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655a9d362cc9ba83936bd3,6102d5e6ff92a8dd0cce6b8f,APPROVED,2022-11-04T18:32:00.150000Z,2022-11-04T18:33:36.804000Z,2022-11-08T19:59:50.473000,2022-11-04T18:33:37.209633Z,97,C4DAS9DL,2249,36,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655ab981ba59927eaf3b90,6300ef41f4a85c5538383411,APPROVED,2022-11-04T18:32:28.322000Z,2022-11-04T18:34:25.479000Z,2022-11-08T19:59:50.564000,2022-11-04T18:34:25.974631Z,118,C4DAS9DL,423,44,Male,White,United States,United States,United States,English,No,Full-Time
63655ac3f0e7cc7fe198ee89,6363273860dac3a6c83fcbd4,APPROVED,2022-11-04T18:32:39.853000Z,2022-11-04T18:35:57.625000Z,2022-11-08T20:00:10.865000,2022-11-04T18:35:58.841696Z,198,C4DAS9DL,3,33,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655adde708b2c8de8b6416,60ce56d42699a4857f02a46c,APPROVED,2022-11-04T18:33:05.929000Z,2022-11-04T18:35:05.006000Z,2022-11-08T19:59:50.653000,2022-11-04T18:35:05.383140Z,120,C4DAS9DL,879,36,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63655b26cfe30c294098ee67,5c26b151c4b6e3000152c0b8,APPROVED,2022-11-04T18:34:19.451000Z,2022-11-04T18:35:39.983000Z,2022-11-08T19:59:50.742000,2022-11-04T18:35:40.375823Z,81,C4DAS9DL,2010,68,Male,White,United Kingdom,United States,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655b421a9280a5d0eed803,62fdda76250ace9232630851,APPROVED,2022-11-04T18:34:46.034000Z,2022-11-04T18:35:49.541000Z,2022-11-08T19:59:50.839000,2022-11-04T18:35:50.741879Z,64,C4DAS9DL,325,31,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
63655b52cfe30c294098ee69,610787c5267f779a3087986d,APPROVED,2022-11-04T18:35:02.774000Z,2022-11-04T18:36:34.986000Z,2022-11-08T20:00:10.979000,2022-11-04T18:36:35.481283Z,93,C4DAS9DL,704,22,Female,White,United States,United States,United States,English,No,Part-Time
63655b7606b3a6b56e8d9815,610a06e4613ff666139fd6d9,APPROVED,2022-11-04T18:35:36.706000Z,2022-11-04T18:37:07.587000Z,2022-11-08T19:59:50.937000,2022-11-04T18:37:08.067344Z,91,C4DAS9DL,883,21,Male,Asian,United States,United States,United States,English,Yes,Part-Time
63655b7d6a351368952a66d6,636148398e1e96b962192d20,APPROVED,2022-11-04T18:35:44.074000Z,2022-11-04T18:46:42.167000Z,2022-11-08T20:00:11.107000,2022-11-04T18:46:42.697633Z,659,C4DAS9DL,3,28,Female,White,United States,United States,Romania,English,No,Full-Time
63655ba9318f695d30936bbf,5eea4934bde1301131abb0f3,APPROVED,2022-11-04T18:36:31.982000Z,2022-11-04T18:38:53.272000Z,2022-11-08T19:59:51.030000,2022-11-04T18:38:53.604935Z,142,C4DAS9DL,1560,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655babc51f346a5f0df571,6333c1f5756acfabfde457ed,APPROVED,2022-11-04T18:36:29.125000Z,2022-11-04T18:38:10.780000Z,2022-11-08T19:59:51.122000,2022-11-04T18:38:11.241459Z,102,C4DAS9DL,183,34,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
63655bb4568b161d29538900,607f06aa188579a205a54d81,APPROVED,2022-11-04T18:36:41.350000Z,2022-11-04T18:38:51.525000Z,2022-11-08T19:59:51.213000,2022-11-04T18:38:52.206895Z,131,C4DAS9DL,309,51,Male,Asian,United States,United States,Philippines,English,No,Full-Time
63655bba8be0919631999ff5,5babf1bbbd544700016de54b,APPROVED,2022-11-04T18:36:46.145000Z,2022-11-04T18:39:09.217000Z,2022-11-08T20:00:11.211000,2022-11-04T18:39:09.777696Z,144,C4DAS9DL,1576,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655bbec7ceac212fd03be8,6320e419d1acadbc6688cf7a,APPROVED,2022-11-04T18:36:49.696000Z,2022-11-04T18:39:08.308000Z,2022-11-08T19:59:51.302000,2022-11-04T18:39:08.693312Z,139,C4DAS9DL,156,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63655bca5ab6ea48d319d464,631a0df4bc4837f7780de22a,APPROVED,2022-11-04T18:37:00.649000Z,2022-11-04T18:39:16.325000Z,2022-11-08T19:59:51.397000,2022-11-04T18:39:16.729903Z,136,C4DAS9DL,92,22,Male,White,United States,United States,Mexico,English,No,Unemployed (and job seeking)
63655bf038140f520b936c08,5ec5925cb3d6035afea34d20,APPROVED,2022-11-04T18:37:38.330000Z,2022-11-04T18:38:48.540000Z,2022-11-08T20:00:11.323000,2022-11-04T18:38:48.965153Z,71,C4DAS9DL,822,23,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
63655bf7d35a3c213979cfa0,631aba44f8c0fc812e5233e9,APPROVED,2022-11-04T18:37:49.683000Z,2022-11-04T18:39:34.114000Z,2022-11-08T19:59:51.489000,2022-11-04T18:39:34.531659Z,105,C4DAS9DL,112,29,Male,Other,United States,United States,United States,English,No,Full-Time
63655c043babb83fa4843dce,62f6c54d35e79bee276258fb,APPROVED,2022-11-04T18:38:00.359000Z,2022-11-04T18:42:49.846000Z,2022-11-08T19:59:51.583000,2022-11-04T18:42:50.277976Z,290,C4DAS9DL,258,31,Male,White,United States,United States,United States,English,No,Full-Time
63655c1545f1df95314d303b,6361b4139dcef6bee755d347,APPROVED,2022-11-04T18:38:15.528000Z,2022-11-04T18:40:32.780000Z,2022-11-08T19:59:51.676000,2022-11-04T18:40:33.187941Z,138,C4DAS9DL,2,28,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655c3c45f1df95314d3040,5beddd59e4dbf300011c1d50,APPROVED,2022-11-04T18:38:55.808000Z,2022-11-04T18:40:39.643000Z,2022-11-08T19:59:51.765000,2022-11-04T18:40:40.839482Z,104,C4DAS9DL,2424,37,Male,White,United States,United States,United States,English,No,Part-Time
63655c608830b16d4ed46c4e,6116542cf4f3135071d39008,APPROVED,2022-11-04T18:39:33.301000Z,2022-11-04T18:40:59.937000Z,2022-11-08T20:00:11.428000,2022-11-04T18:41:00.425602Z,87,C4DAS9DL,501,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655c7377a63b588f0df54f,613126c4836e8b2f5308376e,APPROVED,2022-11-04T18:39:50.888000Z,2022-11-04T18:41:16.203000Z,2022-11-08T20:00:11.773000,2022-11-04T18:41:16.630450Z,86,C4DAS9DL,622,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655c979ef2644b6b18f944,5eb192fcbb01520b5cae89ee,APPROVED,2022-11-04T18:40:27.364000Z,2022-11-04T18:42:10.669000Z,2022-11-08T19:59:51.856000,2022-11-04T18:42:12.921737Z,104,C4DAS9DL,945,32,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655c9826651ebb9318f921,610db26c7f0c9791046c8c76,APPROVED,2022-11-04T18:40:27.579000Z,2022-11-04T18:42:08.821000Z,2022-11-08T20:00:11.880000,2022-11-04T18:42:11.202006Z,102,C4DAS9DL,248,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655cc1d682b1f66a2d062f,59f62ab95ac99000018b03b5,APPROVED,2022-11-04T18:41:09.062000Z,2022-11-04T18:42:17.986000Z,2022-11-08T19:59:51.948000,2022-11-04T18:42:25.917664Z,69,C4DAS9DL,1776,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655cd3be671824452d05e5,5caa30e5a3e7040001149d28,APPROVED,2022-11-04T18:41:27.424000Z,2022-11-04T18:45:47.345000Z,2022-11-08T20:00:11.988000,2022-11-04T18:45:47.759795Z,260,C4DAS9DL,659,54,Female,White,United States,United States,Sweden,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63655ce9e20dbb7233e4fe97,6234fb9dc715e1b3a9007c7e,APPROVED,2022-11-04T18:41:49.025000Z,2022-11-04T18:43:00.719000Z,2022-11-08T19:59:52.043000,2022-11-04T18:43:01.159455Z,72,C4DAS9DL,1003,40,Male,White,United States,United States,United States,English,No,Full-Time
63655d08e20dbb7233e4fe9b,60ff73944b8a448452e215ec,APPROVED,2022-11-04T18:42:20.067000Z,2022-11-04T18:43:28.176000Z,2022-11-08T20:00:12.110000,2022-11-04T18:43:28.875718Z,69,C4DAS9DL,824,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63655d0dcfe30c294098eeb4,6321657b49ebd6e735142198,APPROVED,2022-11-04T18:42:29.227000Z,2022-11-04T18:44:26.651000Z,2022-11-08T19:59:52.154000,2022-11-04T18:44:27.117218Z,118,C4DAS9DL,69,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
